classname,methodname,conf,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,avg,CV
uk.co.flax.luwak.matchers.TestPartitionMatcher,testMatchesAreDisambiguated,26CPU2Mem4GB.sh,0.018099999999999998,0.017300000000000003,0.0095,0.016300000000000002,0.011200000000000002,0.012100000000000001,0.010699999999999998,0.009300000000000001,0.0085,0.010800000000000002,0.013199999999999998,0.0112,0.013600000000000001,0.0125,0.010400000000000001,0.0114,0.0088,0.015300000000000003,0.009499999999999998,0.009600000000000001,0.013300000000000001,0.012900000000000003,0.009000000000000001,0.017000000000000005,0.011800000000000001,0.011,0.0094,0.014400000000000001,0.008400000000000001,0.008799999999999999,0.011843333333333336,0.23217698988507113
uk.co.flax.luwak.matchers.TestPartitionMatcher,testMatchesAreDisambiguated,29CPU4Mem8GB.sh,0.0134,0.016300000000000002,0.0128,0.012199999999999999,0.0124,0.013500000000000003,0.0128,0.0091,0.0139,0.011899999999999999,0.0154,0.013300000000000001,0.0117,0.008799999999999999,0.014800000000000002,0.0149,0.0142,0.0124,0.0127,0.0134,0.011000000000000001,0.017,0.0089,0.011,0.0126,0.0127,0.0104,0.014900000000000002,0.0163,0.0103,0.012833333333333334,0.16373940272700768
uk.co.flax.luwak.matchers.TestPartitionMatcher,testMatchesAreDisambiguated,20CPU010Mem2GB.sh,0.5701999999999999,0.4406999999999999,0.44960000000000006,0.4709,0.4585000000000001,0.41930000000000006,0.3488,0.4091,0.5486,0.4105,0.4003,0.45010000000000006,0.3794,0.4292999999999999,0.31000000000000005,0.5595999999999999,0.4476,0.4286,0.5,0.4197,0.45010000000000006,0.4497,0.599,0.45909999999999995,0.4197,0.3998,0.4789,0.4805,0.4202,0.4091,0.44723,0.1368512203483228
uk.co.flax.luwak.matchers.TestPartitionMatcher,testMatchesAreDisambiguated,22CPU05Mem2GB.sh,0.0692,0.0521,0.0447,0.0686,0.06989999999999999,0.0495,0.041800000000000004,0.059699999999999996,0.0503,0.0503,0.0616,0.043000000000000003,0.087,0.0502,0.0513,0.059,0.0608,0.072,0.032900000000000006,0.04340000000000001,0.0593,0.058899999999999994,0.0773,0.04190000000000001,0.0358,0.0519,0.0677,0.0494,0.0697,0.0507,0.05599666666666668,0.22309775775743312
uk.co.flax.luwak.matchers.TestPartitionMatcher,testMatchesAreDisambiguated,24CPU1Mem4GB.sh,0.023100000000000002,0.024100000000000003,0.009300000000000001,0.0367,0.020900000000000002,0.038500000000000006,0.021700000000000004,0.024900000000000002,0.048,0.021000000000000005,0.033600000000000005,0.040100000000000004,0.021400000000000002,0.013300000000000001,0.053200000000000004,0.0388,0.03780000000000001,0.021900000000000003,0.017599999999999998,0.020900000000000002,0.03780000000000001,0.0227,0.039900000000000005,0.007499999999999998,0.028000000000000004,0.023100000000000002,0.022800000000000004,0.0131,0.034600000000000006,0.0339,0.027673333333333338,0.39797055811792176
uk.co.flax.luwak.matchers.TestPartitionMatcher,testMatchesAreDisambiguated,01noThrottling.sh,0.0158,0.012499999999999999,0.013900000000000001,0.0235,0.014800000000000004,0.011400000000000002,0.008000000000000002,0.011800000000000001,0.0111,0.013500000000000002,0.0106,0.009900000000000003,0.013500000000000002,0.0091,0.0086,0.010700000000000001,0.012300000000000002,0.012100000000000001,0.010499999999999999,0.012599999999999997,0.0098,0.014700000000000001,0.0112,0.0105,0.014099999999999998,0.0127,0.011,0.013000000000000001,0.013300000000000001,0.008300000000000002,0.01216,0.23614625788504828
uk.co.flax.luwak.matchers.TestPartitionMatcher,testMatchesAreDisambiguated,21CPU025Mem2GB.sh,0.10189999999999999,0.15930000000000002,0.1197,0.1203,0.1199,0.09969999999999998,0.159,0.10940000000000001,0.1196,0.1597,0.11979999999999999,0.15940000000000001,0.12,0.1293,0.1285,0.128,0.09209999999999999,0.1091,0.1105,0.09879999999999999,0.13029999999999997,0.1199,0.14070000000000002,0.1091,0.1119,0.1216,0.1012,0.1487,0.1407,0.13010000000000002,0.12393999999999998,0.1521600232561784
uk.co.flax.luwak.matchers.TestPartitionMatcher,testMatchesAreDisambiguated,27CPU2Mem8GB.sh,0.0111,0.010600000000000002,0.0188,0.0172,0.009000000000000001,0.010099999999999998,0.0103,0.025500000000000002,0.013800000000000002,0.017300000000000003,0.018500000000000003,0.0125,0.014599999999999998,0.015000000000000003,0.018300000000000004,0.011700000000000002,0.0159,0.014100000000000001,0.013500000000000002,0.016,0.0196,0.0248,0.014900000000000002,0.0176,0.0086,0.0134,0.01,0.016300000000000002,0.0179,0.026400000000000007,0.015443333333333335,0.29552987405084163
uk.co.flax.luwak.matchers.TestPartitionMatcher,testMatchesAreDisambiguated,25CPU1Mem8GB.sh,0.028500000000000004,0.023100000000000002,0.04240000000000001,0.0273,0.0131,0.0501,0.022000000000000002,0.04540000000000001,0.0067,0.0201,0.022000000000000002,0.029800000000000004,0.041100000000000005,0.0483,0.028500000000000004,0.020700000000000003,0.027700000000000002,0.020200000000000003,0.0415,0.046200000000000005,0.03710000000000001,0.0256,0.03880000000000001,0.023400000000000004,0.0344,0.019500000000000003,0.027800000000000002,0.0205,0.0195,0.0097,0.0287,0.39403131417315723
uk.co.flax.luwak.matchers.TestPartitionMatcher,testMatchesAreDisambiguated,23CPU05Mem4GB.sh,0.0619,0.08059999999999999,0.06150000000000001,0.06749999999999999,0.0625,0.0502,0.03540000000000001,0.07949999999999999,0.059,0.042800000000000005,0.041400000000000006,0.08559999999999998,0.0706,0.0452,0.052000000000000005,0.0505,0.0267,0.0355,0.087,0.0531,0.0778,0.04340000000000001,0.07899999999999999,0.06749999999999999,0.0788,0.0639,0.07869999999999999,0.0797,0.08579999999999999,0.034999999999999996,0.061269999999999984,0.2858472993643818
