classname,methodname,conf,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,avg,CV
retrofit2.CallTest,cancelBeforeExecute,26CPU2Mem4GB.sh,0.008100000000000001,0.0036,0.004400000000000001,0.0034000000000000002,0.0036000000000000003,0.007200000000000002,0.0044,0.0036,0.007400000000000001,0.0032999999999999995,0.006500000000000001,0.006500000000000001,0.0036999999999999997,0.0036000000000000003,0.0036,0.0038,0.0066,0.006300000000000002,0.0043,0.0030999999999999995,0.007100000000000002,0.0098,0.0036000000000000003,0.012300000000000002,0.0067,0.0027,0.0033,0.010700000000000001,0.007200000000000001,0.0038,0.0054733333333333335,0.4450117201592767
retrofit2.CallTest,cancelBeforeExecute,24CPU1Mem4GB.sh,0.0251,0.0108,0.0108,0.0040999999999999995,0.0103,0.0030999999999999995,0.023700000000000006,0.0030000000000000005,0.0027,0.018099999999999998,0.0182,0.032100000000000004,0.017599999999999998,0.008400000000000001,0.016600000000000004,0.0108,0.0036999999999999997,0.0036,0.0029000000000000002,0.0038000000000000004,0.0444,0.017000000000000005,0.012,0.0176,0.0029,0.0105,0.0033,0.0245,0.009900000000000003,0.011800000000000001,0.012776666666666669,0.7653887272215216
retrofit2.CallTest,cancelBeforeExecute,25CPU1Mem8GB.sh,0.0024,0.0107,0.0035000000000000005,0.011700000000000002,0.018400000000000003,0.010500000000000002,0.0098,0.01,0.004,0.01,0.016399999999999998,0.0252,0.0027999999999999995,0.010100000000000001,0.017499999999999998,0.0023000000000000004,0.011000000000000003,0.0033,0.0035000000000000005,0.0107,0.011500000000000002,0.010900000000000002,0.0103,0.0104,0.0241,0.010400000000000001,0.010200000000000002,0.0034999999999999996,0.010600000000000002,0.0028,0.009950000000000002,0.5903057660671157
retrofit2.CallTest,cancelBeforeExecute,23CPU05Mem4GB.sh,0.0052,0.0198,0.0126,0.013300000000000003,0.038900000000000004,0.013300000000000003,0.028800000000000003,0.0124,0.030900000000000004,0.029900000000000003,0.0379,0.030600000000000006,0.047799999999999995,0.028800000000000003,0.029300000000000003,0.0314,0.0475,0.0385,0.012,0.021900000000000003,0.038,0.0465,0.029400000000000003,0.029400000000000003,0.021500000000000002,0.012500000000000002,0.038,0.021200000000000004,0.047099999999999996,0.0378,0.02840666666666667,0.41931780884159986
retrofit2.CallTest,cancelBeforeExecute,22CPU05Mem2GB.sh,0.045500000000000006,0.0284,0.0211,0.0209,0.0388,0.0128,0.0378,0.020700000000000003,0.011600000000000003,0.013500000000000002,0.028800000000000003,0.0462,0.027800000000000002,0.020800000000000003,0.0045,0.019,0.029500000000000005,0.0034999999999999996,0.044300000000000006,0.021800000000000003,0.0369,0.014100000000000001,0.030800000000000004,0.013100000000000004,0.029300000000000003,0.020200000000000003,0.0206,0.0455,0.0205,0.0126,0.024696666666666662,0.47887979943157094
retrofit2.CallTest,cancelBeforeExecute,27CPU2Mem8GB.sh,0.011400000000000002,0.010100000000000001,0.0034000000000000002,0.0043,0.0033,0.0047,0.008300000000000002,0.008200000000000002,0.0034000000000000002,0.0066,0.0035000000000000005,0.003,0.0099,0.0075000000000000015,0.0036000000000000003,0.0043,0.0038000000000000004,0.0098,0.007400000000000001,0.0033,0.0031,0.0034999999999999996,0.010600000000000002,0.007100000000000002,0.008600000000000002,0.005800000000000001,0.0067,0.0097,0.007700000000000001,0.0046,0.00624,0.42688810462235804
retrofit2.CallTest,cancelBeforeExecute,19CPU010Mem1GB.sh,0.1101,0.13999999999999999,0.10940000000000001,0.1882,0.1298,0.10999999999999999,0.11910000000000001,0.0913,0.14960000000000004,0.1295,0.15900000000000003,0.1592,0.1496,0.08020000000000001,0.1295,0.1597,0.1206,0.0907,0.17970000000000003,0.13990000000000002,0.1797,0.13030000000000003,0.1498,0.17959999999999998,0.1594,0.1293,0.11940000000000002,0.0907,0.21979999999999994,0.15960000000000002,0.1387566666666667,0.2310455385448529
retrofit2.CallTest,cancelBeforeExecute,20CPU010Mem2GB.sh,0.06050000000000001,0.16970000000000002,0.1501,0.13,0.1306,0.1302,0.1598,0.1389,0.13040000000000002,0.1192,0.14900000000000002,0.12049999999999998,0.10089999999999999,0.16970000000000002,0.1496,0.15910000000000002,0.1395,0.16010000000000002,0.12940000000000002,0.1202,0.15910000000000002,0.1091,0.15960000000000002,0.1405,0.1196,0.1402,0.17009999999999997,0.1495,0.1703,0.06999999999999999,0.1368466666666667,0.19508221594690525
retrofit2.CallTest,cancelBeforeExecute,28CPU2Mem16GB.sh,0.0038,0.003,0.007200000000000001,0.010100000000000001,0.0036000000000000003,0.0085,0.007700000000000001,0.0037000000000000006,0.004000000000000001,0.0036999999999999997,0.0038,0.0081,0.0038,0.0039,0.004000000000000001,0.0030999999999999995,0.0086,0.0029999999999999996,0.0038,0.010600000000000002,0.0032,0.006,0.0034000000000000002,0.005200000000000001,0.0108,0.0038,0.0037000000000000006,0.0088,0.0033,0.004199999999999999,0.005346666666666667,0.4684713054407581
retrofit2.CallTest,cancelBeforeExecute,01noThrottling.sh,0.0032,0.0029000000000000002,0.0032999999999999995,0.0045000000000000005,0.0037000000000000006,0.0036,0.003300000000000001,0.0044,0.0034000000000000002,0.004,0.0037000000000000006,0.0037000000000000006,0.0026999999999999997,0.0034000000000000002,0.0027,0.0031,0.0038000000000000004,0.0031000000000000008,0.0037000000000000006,0.0036999999999999993,0.0053,0.0037000000000000006,0.004100000000000001,0.0026000000000000007,0.004100000000000001,0.0032,0.004500000000000001,0.0032000000000000006,0.0033999999999999994,0.0034000000000000002,0.0035800000000000003,0.16389453054516298
