classname,methodname,conf,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,avg,CV
org.apache.http.TestHttpVersion,testHttpVersionInvalidConstructorInput,22CPU05Mem2GB.sh,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002,0.0,0.0001,0.0001,0.0002,0.0,0.0001,0.0001,0.0002,0.0002,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.00030000000000000003,0.0001,,9.655172413793102e-05,0.8375742428256125
org.apache.http.TestHttpVersion,testHttpVersionInvalidConstructorInput,23CPU05Mem4GB.sh,0.0001,0.0002,0.0,0.0001,0.0001,0.0,0.0002,0.0001,0.0002,0.0,0.0,0.0,0.0004,0.0001,0.0,0.0001,0.0002,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.00030000000000000003,0.0,0.0002,0.0002,0.0,0.0002,,0.00010344827586206898,0.998888270918113
org.apache.http.TestHttpVersion,testHttpVersionInvalidConstructorInput,28CPU2Mem16GB.sh,0.0,0.0001,0.0002,0.0001,0.0001,0.0002,0.0002,0.00030000000000000003,0.0,0.0001,0.0001,0.0,0.0,0.0002,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0,,9.310344827586205e-05,0.7943559477602676
org.apache.http.TestHttpVersion,testHttpVersionInvalidConstructorInput,20CPU010Mem2GB.sh,0.0001,0.0002,0.0002,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.00030000000000000003,0.0092,0.0,0.0,0.0001,0.0001,0.0099,0.0199,0.0,0.0001,0.0,0.0,0.0002,,0.001417241379310345,2.9899795750929083
org.apache.http.TestHttpVersion,testHttpVersionInvalidConstructorInput,01noThrottling.sh,0.0001,0.0,0.0002,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0004,0.0001,0.0,0.0,0.0,0.0,0.00030000000000000003,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0001,0.00030000000000000003,0.0,0.0,0.0001,0.0001,0.0,,8.620689655172413e-05,1.2457929201917952
org.apache.http.TestHttpVersion,testHttpVersionInvalidConstructorInput,19CPU010Mem1GB.sh,0.0002,0.0002,0.0,0.0,0.0001,0.0001,0.0002,0.0,0.0098,0.0001,0.0001,0.00030000000000000003,0.0099,0.0,0.0201,0.0099,0.010100000000000001,0.0,0.0002,0.0001,0.0001,0.0,0.0,0.0094,0.0095,0.0,0.0002,0.0002,0.0001,,0.002789655172413793,1.8246856882991713
org.apache.http.TestHttpVersion,testHttpVersionInvalidConstructorInput,27CPU2Mem8GB.sh,0.0001,0.0002,0.0001,0.0001,0.00030000000000000003,0.0001,0.0002,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0002,0.0001,0.0002,0.00030000000000000003,0.0,0.0,0.0002,0.0001,0.0002,0.0001,0.00030000000000000003,0.0,,0.00011379310344827586,0.8232168307397651
org.apache.http.TestHttpVersion,testHttpVersionInvalidConstructorInput,25CPU1Mem8GB.sh,0.0,0.0001,0.0,0.0,0.0,0.00030000000000000003,0.0001,0.0001,0.0002,0.0002,0.0,0.0057,0.0057,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0002,0.0001,0.0,0.0002,0.0002,0.0,0.0,,0.00047241379310344834,3.016674494206485
org.apache.http.TestHttpVersion,testHttpVersionInvalidConstructorInput,26CPU2Mem4GB.sh,0.0001,0.0002,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0002,0.0002,0.0,0.0001,,6.896551724137933e-05,0.9407443861113388
org.apache.http.TestHttpVersion,testHttpVersionInvalidConstructorInput,29CPU4Mem8GB.sh,0.0001,0.0,0.0002,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0001,,6.551724137931034e-05,0.9206766149755738
org.apache.http.TestHttpVersion,testHttpVersionInvalidConstructorInput,24CPU1Mem4GB.sh,0.0054,0.0,0.0001,0.0,0.0001,0.0002,0.0,0.00030000000000000003,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,,0.0002586206896551724,3.770151780027489
org.apache.http.TestHttpVersion,testHttpVersionInvalidConstructorInput,21CPU025Mem2GB.sh,0.0002,0.0001,0.0002,0.00030000000000000003,0.0001,0.0002,0.0002,0.0002,0.0,0.0001,0.0001,0.0002,0.0,0.0001,0.0002,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0002,0.0,0.0001,0.0,0.0002,0.0001,0.0001,,0.00011034482758620689,0.7654655446197433
org.apache.http.TestHttpVersion,testHttpVersionEquality,22CPU05Mem2GB.sh,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0002,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0001,0.0,0.0,0.0002,0.0002,0.0,0.0,0.0,0.0001,,6.206896551724138e-05,1.1520245196293177
org.apache.http.TestHttpVersion,testHttpVersionEquality,23CPU05Mem4GB.sh,0.0002,0.0001,0.0002,0.0,0.0,0.0001,0.0,0.0,0.00030000000000000003,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.008700000000000001,0.0002,0.0,0.0002,0.0001,0.0,0.0,0.0001,,0.0003793103448275862,4.151391283265993
org.apache.http.TestHttpVersion,testHttpVersionEquality,28CPU2Mem16GB.sh,0.0002,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0002,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.00030000000000000003,0.00030000000000000003,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0002,0.0001,0.00030000000000000003,0.0002,0.0001,,0.00011034482758620689,0.8361930100162284
org.apache.http.TestHttpVersion,testHttpVersionEquality,20CPU010Mem2GB.sh,0.0001,0.0002,0.0002,0.0001,0.0001,0.0,0.00030000000000000003,0.0,0.0002,0.0001,0.0001,0.0,0.029800000000000004,0.0001,0.0001,0.0093,0.0097,0.0095,0.0001,0.0,0.019700000000000002,0.0,0.0,0.0002,0.0106,0.0002,0.0002,0.0002,0.0001,,0.003144827586206897,2.1879377282660677
org.apache.http.TestHttpVersion,testHttpVersionEquality,01noThrottling.sh,0.0002,0.0001,0.0001,0.00030000000000000003,0.0,0.0,0.0002,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0002,0.0002,0.00030000000000000003,,8.275862068965519e-05,1.1023963796102458
org.apache.http.TestHttpVersion,testHttpVersionEquality,19CPU010Mem1GB.sh,0.0,0.0,0.009600000000000001,0.0002,0.0,0.0001,0.0001,0.0004,0.0001,0.00030000000000000003,0.0,0.0001,0.0,0.0004,0.0001,0.0002,0.0,0.0002,0.0002,0.0002,0.0001,0.0002,0.0,0.0,0.0002,0.0001,0.01,0.0,0.0,,0.0007862068965517242,3.124469791893582
org.apache.http.TestHttpVersion,testHttpVersionEquality,27CPU2Mem8GB.sh,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0002,0.0,0.0001,0.0001,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0002,0.0001,0.0001,0.0,0.0001,0.0,0.0002,,6.206896551724138e-05,1.152024519629318
org.apache.http.TestHttpVersion,testHttpVersionEquality,25CPU1Mem8GB.sh,0.0,0.0002,0.0001,0.0,0.0002,0.0001,0.0001,0.0,0.0,0.0,0.00030000000000000003,0.0001,0.0,0.0002,0.0001,0.0,0.0,0.0002,0.0001,0.0002,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0002,0.0002,,9.310344827586207e-05,0.9325687638529015
org.apache.http.TestHttpVersion,testHttpVersionEquality,26CPU2Mem4GB.sh,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0002,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0001,,4.482758620689656e-05,1.2545774177153914
org.apache.http.TestHttpVersion,testHttpVersionEquality,29CPU4Mem8GB.sh,0.00030000000000000003,0.00030000000000000003,0.0,0.0002,0.0001,0.0,0.0,0.0002,0.0001,0.0002,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0002,0.0,0.0002,0.0,0.0,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0002,,9.999999999999999e-05,0.9468641529479989
org.apache.http.TestHttpVersion,testHttpVersionEquality,24CPU1Mem4GB.sh,0.0001,0.0,0.0,0.0002,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0002,0.0001,,6.206896551724138e-05,1.152024519629318
org.apache.http.TestHttpVersion,testHttpVersionEquality,21CPU025Mem2GB.sh,0.0001,0.0001,0.0,0.0001,0.0,0.0001,0.0002,0.0,0.0002,0.0,0.0001,0.0001,0.0002,0.0002,0.00030000000000000003,0.0001,0.0001,0.00030000000000000003,0.0,0.008799999999999999,0.0,0.0001,0.0001,0.0002,0.0001,0.0001,0.0,0.0,0.0,,0.0003999999999999999,3.974596054079389
org.apache.http.TestHttpVersion,testHttpVersionComparison,22CPU05Mem2GB.sh,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0002,0.0002,0.0,,5.172413793103449e-05,1.203698005684519
org.apache.http.TestHttpVersion,testHttpVersionComparison,23CPU05Mem4GB.sh,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0079,0.0,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0002,,0.00032413793103448275,4.421771110714066
org.apache.http.TestHttpVersion,testHttpVersionComparison,28CPU2Mem16GB.sh,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0002,0.0002,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,,5.172413793103449e-05,1.4907119849998594
org.apache.http.TestHttpVersion,testHttpVersionComparison,20CPU010Mem2GB.sh,0.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0001,0.019700000000000002,0.0001,0.0,0.0001,0.0001,0.0002,0.0,0.0,0.0002,0.0,0.0,0.0001,0.00030000000000000003,,0.0010586206896551725,3.7049450453479285
org.apache.http.TestHttpVersion,testHttpVersionComparison,01noThrottling.sh,0.0,0.0002,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0002,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0002,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,,6.206896551724138e-05,1.1520245196293177
org.apache.http.TestHttpVersion,testHttpVersionComparison,19CPU010Mem1GB.sh,0.0,0.0,0.0,0.0,0.01,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0098,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0099,0.01,0.0001,0.0,0.0001,,0.0013931034482758623,2.4500349603086544
org.apache.http.TestHttpVersion,testHttpVersionComparison,27CPU2Mem8GB.sh,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0002,0.0001,0.0001,,6.20689655172414e-05,0.9844469525927414
org.apache.http.TestHttpVersion,testHttpVersionComparison,25CPU1Mem8GB.sh,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0002,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,,3.793103448275862e-05,1.4545454545454544
org.apache.http.TestHttpVersion,testHttpVersionComparison,26CPU2Mem4GB.sh,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0,0.0,0.0001,,5.172413793103449e-05,1.0913803695829931
org.apache.http.TestHttpVersion,testHttpVersionComparison,29CPU4Mem8GB.sh,0.0,0.0002,0.0,0.0,0.0001,0.00030000000000000003,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0002,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,,5.172413793103449e-05,1.4907119849998594
org.apache.http.TestHttpVersion,testHttpVersionComparison,24CPU1Mem4GB.sh,0.0001,0.0,0.0001,0.0054,0.0002,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0001,0.0,0.0002,0.0002,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0002,0.0,0.0001,0.0,,0.00025172413793103453,3.8763976831506612
org.apache.http.TestHttpVersion,testHttpVersionComparison,21CPU025Mem2GB.sh,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0002,0.0,0.0002,0.0001,0.0,0.0002,0.0001,0.0001,0.0001,0.0001,0.0002,0.0,0.0,0.0,0.0002,0.0,0.0,0.0001,0.0,,6.896551724137931e-05,1.08397416943394
org.apache.http.TestHttpVersion,testCloning,22CPU05Mem2GB.sh,0.0001,0.0001,0.0001,0.0001,0.0,0.0002,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.00030000000000000003,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0001,0.0001,0.0001,0.0002,0.0,0.0002,,7.586206896551724e-05,1.075650869654476
