project,cheapest_category,cheapest_confs,cheapest_runtime,cheapest_price,cheapest_max_failure_rate,cheapest_github_caliber_confs,cheapest_github_caliber_runtime,cheapest_github_caliber_price,cheapest_github_caliber_max_failure_rate,cheapest_github_caliber_runtime_rate,cheapest_github_caliber_price_rate,cheapest_smart_baseline_confs,cheapest_smart_baseline_runtime,cheapest_smart_baseline_price,cheapest_smart_baseline_max_failure_rate,cheapest_smart_baseline_runtime_rate,cheapest_smart_baseline_price_rate,fastest_category,fastest_confs,fastest_runtime,fastest_price,fastest_max_failure_rate,fastest_github_caliber_confs,fastest_github_caliber_runtime,fastest_github_caliber_price,fastest_github_caliber_max_failure_rate,fastest_github_caliber_runtime_rate,fastest_github_caliber_price_rate,fastest_smart_baseline_confs,fastest_smart_baseline_runtime,fastest_smart_baseline_price,fastest_smart_baseline_max_failure_rate,fastest_smart_baseline_runtime_rate,fastest_smart_baseline_price_rate
handlebars.java_dot,4-0-cheap,"{'27CPU2Mem8GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",20.78338965517245,0.0061387351767083,0.0034482758620689,{'27CPU2Mem8GB.sh': 4},5.692801724137933,0.0093713409931572,0.0103448275862069,3.6508191681872955,0.6550540825684077,{'22CPU05Mem2GB.sh': 4},22.436960344827614,0.007376494428606,0.0034482758620689,0.9263014836126694,0.8322022386273787,6-0-fast,{'29CPU4Mem8GB.sh': 6},5.230127586206899,0.0146897606378323,0.0241379310344828,{'27CPU2Mem8GB.sh': 6},5.688770689655175,0.0094622443447359,0.0103448275862069,0.9193774668607576,1.5524605054195846,{'22CPU05Mem2GB.sh': 6},21.915657379787653,0.007471461470409,0.0034482758620689,0.23864799013651927,1.9661160933522366
hbase_dot,1-0-cheap,{'19CPU010Mem1GB.sh': 1},5553.9807692307695,0.5482781676698484,0.7391304347826086,{'27CPU2Mem8GB.sh': 1},4898.651851851853,7.734954129660101,0.4754716981132075,1.1337774018643885,0.070883182819074,{'29CPU4Mem8GB.sh': 1},4699.477777777779,13.83949406707143,0.4531835205992509,1.1818293503788107,0.03961692277280403,8-0-fast,"{'19CPU010Mem1GB.sh': 1, '20CPU010Mem2GB.sh': 7}",884.4070464124338,0.8306571224175706,0.7110266159695817,{'27CPU2Mem8GB.sh': 8},1460.285440598246,7.795740365520788,0.4754716981132075,0.6056398439815385,0.10655269204339121,{'29CPU4Mem8GB.sh': 8},1240.4978994778885,13.921183856171544,0.4531835205992509,0.7129452188388797,0.05966856921075167
http-request_dot,2-0-cheap,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",3.908308695652172,0.0009402715623285,0.0,{'27CPU2Mem8GB.sh': 2},2.1878600000000006,0.0011903508419999,0.0,1.7863614196759259,0.7899112842636851,{'01noThrottling.sh': 2},2.0262766666666674,0.0021212519081333,0.0,1.9288129602170998,0.44326256524428453,6-0-fast,{'29CPU4Mem8GB.sh': 6},1.9060766666666675,0.0019192432807333,0.0,{'27CPU2Mem8GB.sh': 6},2.07542,0.0012674521259999,0.0,0.9184052705797707,1.5142530762013582,{'01noThrottling.sh': 6},1.9392100000000008,0.0022647763244,0.0,0.9829140045001143,0.8474317132583763
httpcore_dot,4-0-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",59.63476020341498,0.0104106813686443,0.0172413793103448,{'27CPU2Mem8GB.sh': 4},5.53488486395454,0.0305909304398092,0.0379310344827585,10.774345206669286,0.3403192128833213,{'26CPU2Mem4GB.sh': 4},5.349586647324663,0.025872990907283,0.0172413793103448,11.1475454338586,0.4023764166250216,6-0-fast,{'01noThrottling.sh': 6},4.157159085332637,0.0600619906935884,0.0517241379310344,{'27CPU2Mem8GB.sh': 6},4.495753282624103,0.0306338451247138,0.0379310344827585,0.9246857698797399,1.9606415860976425,{'26CPU2Mem4GB.sh': 6},4.291900440428113,0.0259064969792579,0.0172413793103448,0.9686056661924722,2.3184142086704034
hutool_hutool-cron,1-0-cheap,{'26CPU2Mem4GB.sh': 1},1.8699233333333325,0.0002824980473444,0.0,{'27CPU2Mem8GB.sh': 1},1.8711133333333336,0.0003304463828666,0.0,0.9993640150071075,0.8548982890771827,{'27CPU2Mem8GB.sh': 1},1.8711133333333336,0.0003304463828666,0.0,0.9993640150071075,0.8548982890771827,4-0-fast,"{'29CPU4Mem8GB.sh': 2, '01noThrottling.sh': 2}",1.6124644370122616,0.0007156529497113,0.0,{'27CPU2Mem8GB.sh': 4},1.866666666666667,0.0003818186914666,0.0,0.8638202341137114,1.8743266521667983,{'27CPU2Mem8GB.sh': 4},1.866666666666667,0.0003818186914666,0.0,0.8638202341137114,1.8743266521667983
incubator-dubbo_dubbo-remoting.dubbo-remoting-netty,1-0-cheap,{'19CPU010Mem1GB.sh': 1},1209.2620689655173,0.0163633997759623,0.0724137931034483,{'27CPU2Mem8GB.sh': 1},1091.7620689655168,0.1242905752594137,0.0,1.1076241823562674,0.13165438925525405,{'27CPU2Mem8GB.sh': 1},1091.7620689655168,0.1242905752594137,0.0,1.1076241823562674,0.13165438925525405,6-0-fast,"{'29CPU4Mem8GB.sh': 4, '01noThrottling.sh': 2}",1061.1070044767089,0.3119908747326112,0.0172413793103448,{'27CPU2Mem8GB.sh': 6},1062.4768827586206,0.1753286762064827,0.0,0.9987106747411247,1.7794629006676745,{'27CPU2Mem8GB.sh': 6},1062.4768827586206,0.1753286762064827,0.0,0.9987106747411247,1.7794629006676745
incubator-dubbo_dubbo-rpc.dubbo-rpc-dubbo,1-0-cheap,{'19CPU010Mem1GB.sh': 1},2024.5896551724136,0.0399697244144323,0.0586206896551724,{'27CPU2Mem8GB.sh': 1},1852.3000000000009,0.3957818861532875,0.0034482758620689,1.0930139044282312,0.1009892716488594,{'28CPU2Mem16GB.sh': 1},1852.368965517241,0.5166598834336321,0.0,1.0929732104462693,0.07736177260134933,6-0-fast,"{'27CPU2Mem8GB.sh': 1, '01noThrottling.sh': 3, '26CPU2Mem4GB.sh': 2}",1748.05996387066,0.6768068315494385,0.0,{'27CPU2Mem8GB.sh': 6},1748.2601742154875,0.4791747861697253,0.0034482758620689,0.999885480234704,1.412442497151157,{'28CPU2Mem16GB.sh': 6},1748.3075344827585,0.6255057317017931,0.0,0.9998583941284841,1.0820153952995317
logback_dot,6-0-cheap,"{'19CPU010Mem1GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",204.3128121211889,0.0276569770037268,0.0034482758620689,{'27CPU2Mem8GB.sh': 6},156.3873066666666,0.6409169369839394,0.0166666666666667,1.3064539346321349,0.04315220180305494,{'26CPU2Mem4GB.sh': 6},156.04562888291747,0.5436195224623988,0.01,1.3093145484676585,0.05087561402955278,6-0-fast,"{'27CPU2Mem8GB.sh': 1, '24CPU1Mem4GB.sh': 3, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1}",146.16905581276475,0.315991386182286,0.0034482758620689,{'27CPU2Mem8GB.sh': 6},156.3873066666666,0.6409169369839394,0.0166666666666667,0.9346606123495582,0.4930301696648787,{'26CPU2Mem4GB.sh': 6},156.04562888291747,0.5436195224623988,0.01,0.9367071468720011,0.5812730653067055
luwak_luwak,4-0-cheap,"{'21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",17.158884741453754,0.0136023388850346,0.0,{'27CPU2Mem8GB.sh': 4},4.816133333333351,0.0267349645434666,0.0,3.5627927122976297,0.5087846240798061,{'01noThrottling.sh': 4},4.540540000000015,0.0512969390621333,0.0,3.7790405417535573,0.2651686267002949,6-0-fast,"{'29CPU4Mem8GB.sh': 5, '25CPU1Mem8GB.sh': 1}",4.062255100671152,0.0411359074341918,0.0,{'27CPU2Mem8GB.sh': 6},4.36219333333335,0.0267664560802,0.0,0.9312414169334853,1.5368454946346572,{'01noThrottling.sh': 6},4.094453333333348,0.0513521401532,0.0,0.9921361339253602,0.8010553661730576
ninja_dot,2-0-cheap,"{'22CPU05Mem2GB.sh': 1, '26CPU2Mem4GB.sh': 1}",36.5843857142857,0.0203762960760473,0.9,{'27CPU2Mem8GB.sh': 2},12.37041,0.0265054645599409,0.9,2.9574109277126386,0.7687583075545511,{'19CPU010Mem1GB.sh': 2},237.7997601129943,0.0378858090570316,0.9,0.1538453432286982,0.5378345238813228,6-0-fast,{'01noThrottling.sh': 6},8.200939180887369,0.054728570004557,0.9,{'27CPU2Mem8GB.sh': 6},9.71465715109573,0.0267782570598228,0.9,0.8441820491794065,2.0437689384448365,{'19CPU010Mem1GB.sh': 6},186.69287011299423,0.0382739314475948,0.9,0.04392743641427668,1.4299176471978616
noxy_noxy-discovery-zookeeper,2-0-cheap,"{'19CPU010Mem1GB.sh': 1, '26CPU2Mem4GB.sh': 1}",47.17919096045204,0.0387135768174469,0.0,{'27CPU2Mem8GB.sh': 2},16.89495333333332,0.0497776250721333,0.0,2.7925019992430924,0.7777304915882716,{'01noThrottling.sh': 2},14.965653333333332,0.0895141302110666,0.0,3.152497917038395,0.4324856503231794,2-0-fast,"{'01noThrottling.sh': 1, '22CPU05Mem2GB.sh': 1}",14.965653333333332,0.0787378017196499,0.0,{'27CPU2Mem8GB.sh': 2},16.89495333333332,0.0497776250721333,0.0,0.8858061361913604,1.581791047796075,{'01noThrottling.sh': 2},14.965653333333332,0.0895141302110666,0.0,1.0,0.8796131016856551
okhttp_dot,2-0-cheap,"{'19CPU010Mem1GB.sh': 1, '25CPU1Mem8GB.sh': 1}",157.05279437719315,0.002042223101528,0.4666666666666667,{'27CPU2Mem8GB.sh': 2},31.60890853818804,0.0089502914452339,0.5714285714285714,4.968624404966439,0.22817392193586053,{'24CPU1Mem4GB.sh': 2},37.874657907117054,0.0040000079784305,0.4399999999999999,4.146645885550857,0.5105547570255887,6-0-fast,{'01noThrottling.sh': 6},27.637711532893693,0.0147925143255016,0.4599999999999999,{'27CPU2Mem8GB.sh': 6},28.44501013106571,0.0099310828157017,0.5714285714285714,0.9716189730834253,1.489516762675028,{'24CPU1Mem4GB.sh': 6},34.68352607021914,0.0045848076552917,0.4399999999999999,0.7968541455946342,3.226419827760572
orbit_dot,2-0-cheap,"{'22CPU05Mem2GB.sh': 1, '26CPU2Mem4GB.sh': 1}",92.81715606879608,0.020731772360557,0.06,{'27CPU2Mem8GB.sh': 2},70.32443141712135,0.0373606984246524,0.0733333333333333,1.31984225394247,0.5549085866895136,{'28CPU2Mem16GB.sh': 2},70.36420333333332,0.0492154147534859,0.04,1.3190962403012985,0.4212455074167303,6-0-fast,{'29CPU4Mem8GB.sh': 6},68.84116847172082,0.064482816761431,0.0766666666666666,{'27CPU2Mem8GB.sh': 6},69.24042141712134,0.0398434433339574,0.0733333333333333,0.9942338169348317,1.6184047202184,{'28CPU2Mem16GB.sh': 6},69.26007721801346,0.0524562799671244,0.04,0.9939516563781178,1.229267816967652
retrofit_retrofit-adapters.rxjava,4-0-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",46.40236000000001,0.0016678873179352,0.0,{'27CPU2Mem8GB.sh': 4},2.7409700000000017,0.0074246717485333,0.0,16.929174708223723,0.2246412197636456,{'19CPU010Mem1GB.sh': 4},48.08735666666667,0.0034437429516966,0.0,0.9649596737382183,0.4843239873967643,6-0-fast,{'29CPU4Mem8GB.sh': 6},2.562073333333334,0.0125062974820666,0.0,{'27CPU2Mem8GB.sh': 6},2.7386900000000014,0.0074582770227999,0.0,0.935510529973576,1.6768346688967086,{'19CPU010Mem1GB.sh': 6},47.559156666666674,0.003506225900795,0.0,0.05387129446576254,3.5668829778568822
retrofit_retrofit,2-0-cheap,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",8.017243333333328,0.0046836739054555,0.0,{'27CPU2Mem8GB.sh': 2},5.090830000000006,0.0055040078573649,0.0033333333333332,1.5748401210280678,0.8509569802281961,{'19CPU010Mem1GB.sh': 2},125.68728333333335,0.0099839583185816,0.0,0.06378722748005394,0.4691199378044779,6-0-fast,{'01noThrottling.sh': 6},4.386126666666673,0.0102302839388,0.0,{'27CPU2Mem8GB.sh': 6},4.9628834448160575,0.0056534859320949,0.0033333333333332,0.883785951340076,1.8095532670776746,{'19CPU010Mem1GB.sh': 6},122.5519266666667,0.0102536764552449,0.0,0.03578994460525009,0.9977186215552046
rxjava2-extras_dot,6-0-cheap,"{'19CPU010Mem1GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2}",104.809558717949,0.0337265715096837,0.0033333333333332,{'27CPU2Mem8GB.sh': 6},15.345434936215495,0.1380367196217837,0.0066666666666667,6.8300155162495,0.24433043325061224,{'19CPU010Mem1GB.sh': 6},139.959648717949,0.0485605903916407,0.0033333333333332,0.7488555428512432,0.6945255656424113,6-0-fast,{'29CPU4Mem8GB.sh': 6},13.735064116331143,0.2235466991775797,0.0066666666666667,{'27CPU2Mem8GB.sh': 6},15.345434936215495,0.1380367196217837,0.0066666666666667,0.8950586394860762,1.6194727011051164,{'19CPU010Mem1GB.sh': 6},139.959648717949,0.0485605903916407,0.0033333333333332,0.09813588589387266,4.603459253165534
spring-boot_dot,4-0-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",478.1297068965525,0.1342744193457916,0.0,{'27CPU2Mem8GB.sh': 4},39.199966666666604,0.2154384263970665,0.0,12.197196772188239,0.623261233343375,{'19CPU010Mem1GB.sh': 4},766.9918931034489,0.2719080933129569,0.0,0.6233829994759335,0.49382281236934844,6-0-fast,{'29CPU4Mem8GB.sh': 6},29.322437919463084,0.3445678541759675,0.0066666666666667,{'27CPU2Mem8GB.sh': 6},33.08999333333328,0.2158305481105998,0.0,0.8861421525257624,1.5964739801309211,{'19CPU010Mem1GB.sh': 6},679.3307827586215,0.2725201850188104,0.0,0.043163711499117914,1.264375532961656
timely_server,1-0-cheap,{'26CPU2Mem4GB.sh': 1},12.311916666666672,0.0151324182637629,0.01,{'27CPU2Mem8GB.sh': 1},12.317860000000003,0.0180773284716319,0.0066666666666667,0.9995175027696912,0.8370937269580324,{'29CPU4Mem8GB.sh': 1},10.325473333333322,0.0251013556049574,0.0033333333333332,1.192382786648685,0.6028526308266123,6-0-fast,"{'29CPU4Mem8GB.sh': 1, '01noThrottling.sh': 5}",6.285931664815485,0.0293870683632776,0.0033333333333332,{'27CPU2Mem8GB.sh': 6},7.565681946308725,0.0183747364797919,0.0066666666666667,0.8308479935351198,1.5993191736706975,{'29CPU4Mem8GB.sh': 6},6.497021114827192,0.0255338464964113,0.0033333333333332,0.9675098100681913,1.150906439709656
wro4j_wro4j-extensions,4-0-cheap,"{'29CPU4Mem8GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",33.32172,0.1009046575780916,0.0,{'27CPU2Mem8GB.sh': 4},16.522312274247486,0.1228432177279318,0.0033333333333332,2.016770985011397,0.821410082252739,{'19CPU010Mem1GB.sh': 4},386.89324891472535,0.1995851083420678,0.0,0.08612639298687891,0.5055720760746922,6-0-fast,"{'29CPU4Mem8GB.sh': 1, '01noThrottling.sh': 5}",9.739963333333328,0.1816121301901777,0.0,{'27CPU2Mem8GB.sh': 6},13.57779560758082,0.1229253923368977,0.0033333333333332,0.7173449663578133,1.4774175354465342,{'19CPU010Mem1GB.sh': 6},319.444491543119,0.1997177186157268,0.0,0.030490315504528326,0.9093441055153162
yawp_yawp-testing.yawp-testing-appengine,1-0-cheap,{'26CPU2Mem4GB.sh': 1},6.94418666666667,0.0038540497222493,0.0166666666666667,{'27CPU2Mem8GB.sh': 1},7.033736666666663,0.0044106051412248,0.06,0.9872685026119364,0.8738142723832795,{'26CPU2Mem4GB.sh': 1},6.94418666666667,0.0038540497222493,0.0166666666666667,1.0,1.0,1-0-fast,{'29CPU4Mem8GB.sh': 1},6.492973333333331,0.0063146248708294,0.0799999999999999,{'27CPU2Mem8GB.sh': 1},7.033736666666663,0.0044106051412248,0.06,0.9231186268465174,1.4316912688030525,{'26CPU2Mem4GB.sh': 1},6.94418666666667,0.0038540497222493,0.0166666666666667,0.9350228680488613,1.6384388697362369
zxing_dot,4-0-cheap,"{'22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2}",144.6644606309631,0.0950823997071247,0.0392857142857142,{'27CPU2Mem8GB.sh': 4},22.96528359011972,0.1774445120632512,0.0344827586206896,6.2992673294573045,0.5358430001669028,{'27CPU2Mem8GB.sh': 4},22.96528359011972,0.1774445120632512,0.0344827586206896,6.2992673294573045,0.5358430001669028,6-0-fast,"{'29CPU4Mem8GB.sh': 4, '01noThrottling.sh': 2}",18.49868077193864,0.3289665999468254,0.0413793103448275,{'27CPU2Mem8GB.sh': 6},18.73288359011972,0.1774954025098767,0.0344827586206896,0.9874977700547606,1.8533809625211004,{'27CPU2Mem8GB.sh': 6},18.73288359011972,0.1774954025098767,0.0344827586206896,0.9874977700547606,1.8533809625211004
